date,year,month,airline,published_airline,iata_code,geo_summary,geo_region,price_category,terminal,boarding_area,passenger_count
1999-11-01,1999,11,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,90151
1999-11-01,1999,11,EVA Airways,EVA Airways,BR,International,Asia,Other,Terminal 2,D,9176
1999-11-01,1999,11,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,6317
1999-11-01,1999,11,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,Terminal 1,C,7965
1999-11-01,1999,11,Japan Airlines,Japan Airlines,JL,International,Asia,Other,Terminal 2,D,8854
1999-11-01,1999,11,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,Terminal 2,D,7908
1999-11-01,1999,11,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,Terminal 2,D,5534
1999-11-01,1999,11,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,Terminal 2,D,12779
1999-11-01,1999,11,Mexicana Airlines,Mexicana Airlines,MX,International,Mexico,Other,Terminal 2,D,16912
1999-11-01,1999,11,Midwest Airlines,Midwest Airlines,YX,Domestic,US,Other,Terminal 1,B,2511
1999-11-01,1999,11,National Airlines,National Airlines,N7,Domestic,US,Other,Terminal 1,B,10082
1999-11-01,1999,11,North American Airlines,North American Airlines,,Domestic,US,Other,Terminal 1,C,58
1999-11-01,1999,11,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,Domestic,US,Other,Terminal 1,C,56146
1999-11-01,1999,11,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,International,Asia,Other,Terminal 2,D,7809
1999-11-01,1999,11,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,Terminal 2,D,7521
1999-11-01,1999,11,Ryan International Airlines,Ryan International Airlines,RD,Domestic,US,Other,Terminal 2,D,7867
1999-11-01,1999,11,Ryan International Airlines,Ryan International Airlines,RD,International,Europe,Other,Terminal 2,D,7007
1999-11-01,1999,11,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,Terminal 2,D,15326
1999-11-01,1999,11,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,1619
1999-11-01,1999,11,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,47672
1999-11-01,1999,11,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,A,35614
1999-11-01,1999,11,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,Terminal 3,E,3466
1999-11-01,1999,11,Swissair,Swissair,SR,International,Europe,Other,Terminal 2,D,3675
1999-11-01,1999,11,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,Terminal 2,D,3352
1999-11-01,1999,11,TWA,TWA,TW,Domestic,US,Other,Terminal 1,B,26542
1999-11-01,1999,11,Tower Air,Tower Air,FF,Domestic,US,Other,Terminal 3,E,5384
1999-11-01,1999,11,Trans States Airlines,US Airways,US,Domestic,US,Other,Terminal 1,A,2243
1999-11-01,1999,11,US Airways,US Airways,US,Domestic,US,Other,Terminal 1,A,41363
1999-11-01,1999,11,US Airways,US Airways,US,Domestic,US,Low Fare,Terminal 1,B,28788
1999-11-01,1999,11,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 1,B,53245
1999-11-01,1999,11,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,E,44227
1999-11-01,1999,11,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,634629
1999-11-01,1999,11,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Asia,Other,International,G,43002
1999-11-01,1999,11,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Other,International,G,7305
1999-11-01,1999,11,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,International,G,11135
1999-11-01,1999,11,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,5655
1999-11-01,1999,11,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Europe,Other,International,G,13371
1999-11-01,1999,11,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Mexico,Other,International,G,4018
1999-11-01,1999,11,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,Terminal 2,D,9955
1999-12-01,1999,12,ATA Airlines,ATA Airlines,TZ,Domestic,US,Low Fare,Terminal 1,B,18255
1999-12-01,1999,12,Aeroflot Russian International Airlines,Aeroflot Russian International Airlines,,International,Europe,Other,Terminal 2,D,599
1999-12-01,1999,12,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 1,B,19031
1999-12-01,1999,12,Air China,Air China,CA,International,Asia,Other,Terminal 2,D,2938
1999-12-01,1999,12,Air France,Air France,AF,International,Europe,Other,Terminal 2,D,4691
1999-12-01,1999,12,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,Terminal 2,D,41448
1999-12-01,1999,12,Alaska Airlines,Alaska Airlines,AS,International,Canada,Other,Terminal 2,D,6273
1999-12-01,1999,12,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,Terminal 2,D,10232
1999-12-01,1999,12,Alitalia Airlines,Alitalia Airlines,AZ,International,Europe,Other,Terminal 2,D,3039
1999-12-01,1999,12,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,Terminal 2,D,5485
1999-12-01,1999,12,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,118675
1999-12-01,1999,12,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,Terminal 2,D,3792
1999-12-01,1999,12,British Airways,British Airways,BA,International,Europe,Other,Terminal 2,D,11466
1999-12-01,1999,12,Canadian Airlines,Canadian Airlines,CP,International,Canada,Other,Terminal 3,E,4061
1999-12-01,1999,12,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,Terminal 2,D,6674
1999-12-01,1999,12,China Airlines,China Airlines,CI,International,Asia,Other,Terminal 2,D,8045
1999-12-01,1999,12,China Eastern,"China Eastern Airlines, Inc",,International,Asia,Other,Terminal 2,D,1704
1999-12-01,1999,12,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,87225
1999-12-01,1999,12,EVA Airways,EVA Airways,BR,International,Asia,Other,Terminal 2,D,8617
1999-12-01,1999,12,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,6095
1999-12-01,1999,12,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,Terminal 1,C,7866
1999-12-01,1999,12,Japan Airlines,Japan Airlines,JL,International,Asia,Other,Terminal 2,D,8286
1999-12-01,1999,12,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,Terminal 2,D,6323
1999-12-01,1999,12,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,Terminal 2,D,5522
1999-12-01,1999,12,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,Terminal 2,D,10983
1999-12-01,1999,12,Mexicana Airlines,Mexicana Airlines,MX,International,Mexico,Other,Terminal 2,D,17294
1999-12-01,1999,12,Midwest Airlines,Midwest Airlines,YX,Domestic,US,Other,Terminal 1,B,2173
1999-12-01,1999,12,National Airlines,National Airlines,N7,Domestic,US,Other,Terminal 1,B,12455
1999-12-01,1999,12,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,Domestic,US,Other,Terminal 1,C,54150
1999-12-01,1999,12,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,International,Asia,Other,Terminal 2,D,7110
1999-12-01,1999,12,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,Terminal 2,D,10433
1999-12-01,1999,12,Ryan International Airlines,Ryan International Airlines,RD,Domestic,US,Other,Terminal 2,D,6535
1999-12-01,1999,12,Ryan International Airlines,Ryan International Airlines,RD,International,Europe,Other,Terminal 2,D,4878
1999-12-01,1999,12,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,Terminal 2,D,14834
1999-12-01,1999,12,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,1459
1999-12-01,1999,12,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,50061
1999-12-01,1999,12,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,A,30915
1999-12-01,1999,12,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,Terminal 3,E,3200
1999-12-01,1999,12,Swissair,Swissair,SR,International,Europe,Other,Terminal 2,D,3391
1999-12-01,1999,12,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,Terminal 2,D,4229
1999-12-01,1999,12,TWA,TWA,TW,Domestic,US,Other,Terminal 1,B,22856
1999-12-01,1999,12,Tower Air,Tower Air,FF,Domestic,US,Other,Terminal 3,E,6462
1999-12-01,1999,12,Trans States Airlines,US Airways,US,Domestic,US,Other,Terminal 1,A,1792
1999-12-01,1999,12,US Airways,US Airways,US,Domestic,US,Other,Terminal 1,A,40582
1999-12-01,1999,12,US Airways,US Airways,US,Domestic,US,Low Fare,Terminal 1,B,28681
1999-12-01,1999,12,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 1,B,52065
1999-12-01,1999,12,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,678327
1999-12-01,1999,12,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Asia,Other,International,G,40782
1999-12-01,1999,12,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Other,International,G,8019
1999-12-01,1999,12,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,International,G,11642
1999-12-01,1999,12,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Europe,Other,International,G,19114
1999-12-01,1999,12,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Mexico,Other,International,G,4127
1999-12-01,1999,12,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,Terminal 2,D,9171
2000-01-01,2000,1,ATA Airlines,ATA Airlines,TZ,Domestic,US,Low Fare,Terminal 1,B,16606
2000-01-01,2000,1,Aeroflot Russian International Airlines,Aeroflot Russian International Airlines,,International,Europe,Other,Terminal 2,D,605
2000-01-01,2000,1,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 1,B,17231
2000-01-01,2000,1,Air China,Air China,CA,International,Asia,Other,Terminal 2,D,2253
2000-01-01,2000,1,Air France,Air France,AF,International,Europe,Other,Terminal 2,D,4660
2000-01-01,2000,1,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,Terminal 2,D,34696
2000-01-01,2000,1,Alaska Airlines,Alaska Airlines,AS,International,Canada,Other,Terminal 2,D,5270
2000-01-01,2000,1,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,Terminal 2,D,7748
2000-01-01,2000,1,Alitalia Airlines,Alitalia Airlines,AZ,International,Europe,Other,Terminal 2,D,3375
2000-01-01,2000,1,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,Terminal 2,D,4501
2000-01-01,2000,1,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,99772
2000-01-01,2000,1,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,Terminal 2,D,3809
2000-01-01,2000,1,British Airways,British Airways,BA,International,Europe,Other,Terminal 2,D,11167
2000-01-01,2000,1,Canadian Airlines,Canadian Airlines,CP,International,Canada,Other,Terminal 3,E,3865
2000-01-01,2000,1,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,Terminal 2,D,7250
2000-01-01,2000,1,China Airlines,China Airlines,CI,International,Asia,Other,Terminal 2,D,6881
2000-01-01,2000,1,China Eastern,"China Eastern Airlines, Inc",,International,Asia,Other,Terminal 2,D,841
2000-01-01,2000,1,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,71332
2000-01-01,2000,1,EVA Airways,EVA Airways,BR,International,Asia,Other,Terminal 2,D,10084
2000-01-01,2000,1,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,6035
2000-01-01,2000,1,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,Terminal 1,C,5944
2000-01-01,2000,1,Japan Airlines,Japan Airlines,JL,International,Asia,Other,Terminal 2,D,7616
2000-01-01,2000,1,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,Terminal 2,D,6270
2000-01-01,2000,1,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,Terminal 2,D,5168
2000-01-01,2000,1,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,Terminal 2,D,12222
2000-01-01,2000,1,Mexicana Airlines,Mexicana Airlines,MX,International,Mexico,Other,Terminal 2,D,13516
2000-01-01,2000,1,Midwest Airlines,Midwest Airlines,YX,Domestic,US,Other,Terminal 1,B,163
2000-01-01,2000,1,National Airlines,National Airlines,N7,Domestic,US,Other,Terminal 1,B,12558
2000-01-01,2000,1,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,Domestic,US,Other,Terminal 1,C,44706
2000-01-01,2000,1,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,International,Asia,Other,Terminal 2,D,6760
2000-01-01,2000,1,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,Terminal 2,D,7827
2000-01-01,2000,1,Ryan International Airlines,Ryan International Airlines,RD,Domestic,US,Other,Terminal 2,D,6077
2000-01-01,2000,1,Ryan International Airlines,Ryan International Airlines,RD,International,Europe,Other,Terminal 2,D,3705
2000-01-01,2000,1,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,Terminal 2,D,17200
2000-01-01,2000,1,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,1673
2000-01-01,2000,1,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,42027
2000-01-01,2000,1,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,A,27294
2000-01-01,2000,1,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,Terminal 3,E,3343
2000-01-01,2000,1,Swissair,Swissair,SR,International,Europe,Other,Terminal 2,D,3604
2000-01-01,2000,1,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,Terminal 2,D,2490
2000-01-01,2000,1,TWA,TWA,TW,Domestic,US,Other,Terminal 1,B,20885
2000-01-01,2000,1,Tower Air,Tower Air,FF,Domestic,US,Other,Terminal 3,E,4759
2000-01-01,2000,1,US Airways,US Airways,US,Domestic,US,Other,Terminal 1,A,31912
2000-01-01,2000,1,US Airways,US Airways,US,Domestic,US,Low Fare,Terminal 1,B,22649
2000-01-01,2000,1,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 1,B,45866
2000-01-01,2000,1,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,E,38925
2000-01-01,2000,1,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,549600
2000-01-01,2000,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Asia,Other,International,G,41434
2000-01-01,2000,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Other,International,G,8243
2000-01-01,2000,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,International,G,11729
2000-01-01,2000,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,6105
2000-01-01,2000,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Europe,Other,International,G,12369
2000-01-01,2000,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Mexico,Other,International,G,3504
2000-01-01,2000,1,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,Terminal 2,D,9812
2000-02-01,2000,2,ATA Airlines,ATA Airlines,TZ,Domestic,US,Low Fare,Terminal 1,B,17317
2000-02-01,2000,2,Aeroflot Russian International Airlines,Aeroflot Russian International Airlines,,International,Europe,Other,Terminal 2,D,434
2000-02-01,2000,2,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 1,B,18791
2000-02-01,2000,2,Air China,Air China,CA,International,Asia,Other,Terminal 2,D,2123
2000-02-01,2000,2,Air France,Air France,AF,International,Europe,Other,Terminal 2,D,5060
2000-02-01,2000,2,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,Terminal 2,D,35618
2000-02-01,2000,2,Alaska Airlines,Alaska Airlines,AS,International,Canada,Other,Terminal 2,D,5961
2000-02-01,2000,2,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,Terminal 2,D,7734
2000-02-01,2000,2,Alitalia Airlines,Alitalia Airlines,AZ,International,Europe,Other,Terminal 2,D,2903
2000-02-01,2000,2,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,Terminal 2,D,5147
2000-02-01,2000,2,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,102706
2000-02-01,2000,2,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,Terminal 2,D,3417
2000-02-01,2000,2,British Airways,British Airways,BA,International,Europe,Other,Terminal 2,D,12806
2000-02-01,2000,2,Canadian Airlines,Canadian Airlines,CP,International,Canada,Other,Terminal 3,E,4648
2000-02-01,2000,2,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,Terminal 2,D,5757
2000-02-01,2000,2,China Airlines,China Airlines,CI,International,Asia,Other,Terminal 2,D,7873
2000-02-01,2000,2,China Eastern,"China Eastern Airlines, Inc",,International,Asia,Other,Terminal 2,D,665
2000-02-01,2000,2,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,71263
2000-02-01,2000,2,EVA Airways,EVA Airways,BR,International,Asia,Other,Terminal 2,D,9265
2000-02-01,2000,2,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,6841
2000-02-01,2000,2,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,Terminal 1,C,7154
2000-02-01,2000,2,Japan Airlines,Japan Airlines,JL,International,Asia,Other,Terminal 2,D,7227
2000-02-01,2000,2,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,Terminal 2,D,6192
2000-02-01,2000,2,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,Terminal 2,D,4921
2000-02-01,2000,2,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,Terminal 2,D,12053
2000-02-01,2000,2,Mexicana Airlines,Mexicana Airlines,MX,International,Mexico,Other,Terminal 2,D,11080
2000-02-01,2000,2,National Airlines,National Airlines,N7,Domestic,US,Other,Terminal 1,B,15139
2000-02-01,2000,2,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,Domestic,US,Other,Terminal 1,C,43220
2000-02-01,2000,2,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,International,Asia,Other,Terminal 2,D,5928
2000-02-01,2000,2,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,Terminal 2,D,6292
2000-02-01,2000,2,Ryan International Airlines,Ryan International Airlines,RD,Domestic,US,Other,Terminal 2,D,5632
2000-02-01,2000,2,Ryan International Airlines,Ryan International Airlines,RD,International,Europe,Other,Terminal 2,D,4312
2000-02-01,2000,2,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,Terminal 2,D,15172
2000-02-01,2000,2,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,1764
2000-02-01,2000,2,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,40611
2000-02-01,2000,2,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,A,29458
2000-02-01,2000,2,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,Terminal 3,E,2720
2000-02-01,2000,2,Swissair,Swissair,SR,International,Europe,Other,Terminal 2,D,2979
2000-02-01,2000,2,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,Terminal 2,D,2369
2000-02-01,2000,2,TWA,TWA,TW,Domestic,US,Other,Terminal 1,B,19892
2000-02-01,2000,2,Tower Air,Tower Air,FF,Domestic,US,Other,Terminal 3,E,991
2000-02-01,2000,2,US Airways,US Airways,US,Domestic,US,Other,Terminal 1,A,32899
2000-02-01,2000,2,US Airways,US Airways,US,Domestic,US,Low Fare,Terminal 1,B,22421
2000-02-01,2000,2,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 1,B,42253
